row,pair,rep,variant,kind,position,slot,phase,p95_ms,p50_ms,sum_ms
P2-lifecycle,4,0,V,main,0,1,residual,0.10370800000009694,0.061646500000051674,3.247876000000076
P2-lifecycle,4,0,V,main,1,0,construction,0.4671249999998963,0.41524999999990087,20.580250000000433
P2-lifecycle,4,0,V,main,1,0,initial,6.371584000000212,5.710687499999949,288.0700379999987
P2-lifecycle,4,0,V,main,1,0,duplicate,4.002124999999978,3.2044789999998784,168.58133400000065
P2-lifecycle,4,0,V,main,1,0,cleanup,0.16008400000009715,0.11643749999996089,5.992709999999988
P2-lifecycle,4,0,V,main,1,0,actionSum,10.96695899999986,9.528229000000124,483.2243319999998
P2-lifecycle,4,0,V,main,1,0,wall,11.0318749999999,9.588562499999966,486.5470810000003
P2-lifecycle,4,0,V,main,1,0,residual,0.09725000000003092,0.06295750000003864,3.322749000000499
P2-lifecycle,4,0,U,main,0,0,construction,0.5477910000000747,0.4494999999999436,23.54458600000015
P2-lifecycle,4,0,U,main,0,0,initial,6.8539579999999205,5.904854,296.32470799999976
P2-lifecycle,4,0,U,main,0,0,duplicate,3.985916999999972,3.335937499999943,171.56295299999994
P2-lifecycle,4,0,U,main,0,0,cleanup,0.16200000000003456,0.1285205000000076,6.664709000000357
P2-lifecycle,4,0,U,main,0,0,actionSum,11.160624999999982,9.892229500000042,498.0969560000002
P2-lifecycle,4,0,U,main,0,0,wall,11.231959000000074,9.957063000000005,501.2827110000004
P2-lifecycle,4,0,U,main,0,0,residual,0.07979300000005196,0.06210399999997662,3.1857550000001993
P2-lifecycle,4,0,U,main,1,1,construction,0.5380830000001424,0.4430419999999913,22.413626000001386
P2-lifecycle,4,0,U,main,1,1,initial,5.529458999999861,4.572936999999911,233.3754999999992
P2-lifecycle,4,0,U,main,1,1,duplicate,2.6505409999999756,1.852207999999905,97.10854099999938
P2-lifecycle,4,0,U,main,1,1,cleanup,0.16179200000010496,0.11616649999996298,6.050795000001017
P2-lifecycle,4,0,U,main,1,1,actionSum,8.497000999999955,7.028937499999984,358.948462000001
P2-lifecycle,4,0,U,main,1,1,wall,8.59070900000006,7.089437500000031,361.7656680000007
P2-lifecycle,4,0,U,main,1,1,residual,0.07504100000005565,0.05581249999988813,2.8172059999997145
P2-lifecycle,4,1,V,main,0,1,construction,0.5840420000000677,0.4488955000000203,23.131663999999944
P2-lifecycle,4,1,V,main,0,1,initial,5.467624999999998,4.690646000000015,236.89020700000037
P2-lifecycle,4,1,V,main,0,1,duplicate,2.4070409999999356,1.9602084999999647,101.47074799999962
P2-lifecycle,4,1,V,main,0,1,cleanup,0.15450000000009823,0.11935400000004392,6.2041670000001545
P2-lifecycle,4,1,V,main,0,1,actionSum,8.18937399999993,7.330519999999979,367.6967860000001
P2-lifecycle,4,1,V,main,0,1,wall,8.249666000000047,7.405374499999965,370.883747
P2-lifecycle,4,1,V,main,0,1,residual,0.09370899999993298,0.06174999999996089,3.1869609999999398
P2-lifecycle,4,1,V,main,1,0,construction,0.6516670000000886,0.4567504999998846,23.91708700000038
P2-lifecycle,4,1,V,main,1,0,initial,6.639124999999922,5.726916500000016,291.8147060000002
P2-lifecycle,4,1,V,main,1,0,duplicate,3.9455840000000535,3.318958500000008,171.58462900000063
P2-lifecycle,4,1,V,main,1,0,cleanup,0.15999999999985448,0.13047899999992296,6.568005000000539
P2-lifecycle,4,1,V,main,1,0,actionSum,11.368792999999869,9.79091649999998,493.8844270000018
P2-lifecycle,4,1,V,main,1,0,wall,11.441417000000001,9.857853999999975,497.1883380000006
